naics_code,sector_2d,sector_label,n_years,monthly_seasonal_amplitude,monthly_peak_month,monthly_peak_quarter_from_month,monthly_peak_excess_month,monthly_n_excess_obs,monthly_seasonal_index,idio_monthly_seasonal_amplitude,idio_monthly_peak_month,idio_monthly_peak_quarter_from_month,idio_monthly_peak_excess_month,idio_monthly_n_excess_obs,idio_monthly_seasonal_index,placebo_amplitude,n_perms_used,signal_amplitude,signal_index,national_industry_title,sector_title,subsector_title,industry_group_title,naics_industry_title
336111,33,Manufacturing - metals/machinery,22,0.058953822909191385,6,2,0.02556317448592288,22,0.1647330315566119,0.05185019883926953,6,2,0.02013287739684053,22,0.14231809226799627,0.03454599652727084,10.0,0.01730420231199869,0.10844427536372178,,,,,
336112,33,Manufacturing - metals/machinery,22,0.19884125019021798,6,2,0.07682763707904841,22,0.5556165881353634,0.19328531577081673,6,2,0.07139733998996606,22,0.530528291495891,0.0600898348380247,10.0,0.13319548093279204,0.8347271461027373,,,,,
336120,33,Manufacturing - metals/machinery,24,0.02714266134711745,6,2,0.01429208407667687,24,0.07584398547168716,0.021586726927716224,6,2,0.00886178698759452,24,0.05925110922305653,0.03578413659773261,10.0,0.0,0.0,Heavy Duty Truck Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Manufacturing,Heavy Duty Truck Manufacturing
336211,33,Manufacturing - metals/machinery,24,0.022331289766697966,6,2,0.012352480391186865,24,0.062399703366204616,0.017193026057741062,3,1,0.0073398540125488385,24,0.04719130733590315,0.031039835081322253,10.0,0.0,0.0,Motor Vehicle Body Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing
336212,33,Manufacturing - metals/machinery,24,0.014874746907442591,3,1,0.00565671548215579,24,0.0415640925521443,0.009957128097255016,3,1,0.004289710191837774,24,0.027330261156031502,0.0294170381732596,10.0,0.0,0.0,Truck Trailer Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing
336213,33,Manufacturing - metals/machinery,24,0.0417070851130102,6,2,0.01863926156631777,24,0.11654095067997085,0.03548994695674317,6,2,0.013208964477235421,24,0.0974125781317298,0.05964612857989458,10.0,0.0,0.0,Motor Home Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing
336214,33,Manufacturing - metals/machinery,24,0.0348673255227828,6,2,0.015768525418095324,24,0.0974288002405987,0.02700536226510178,3,1,0.011319592371380633,24,0.07412414464386971,0.04500349984909183,10.0,0.0,0.0,Travel Trailer and Camper Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Body and Trailer Manufacturing,Motor Vehicle Body and Trailer Manufacturing
336310,33,Manufacturing - metals/machinery,13,0.0290549580676758,3,1,0.014243473756414037,13,0.08118746313722512,0.025980983538789047,3,1,0.012876468466096021,13,0.07131243650480018,0.04786784695940881,10.0,0.0,0.0,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
336311,33,Manufacturing - metals/machinery,11,0.07214070514464253,1,1,0.0363195263365904,10,0.20158077068918676,0.08747012386408806,1,1,0.04484547117761577,10,0.24008743336494648,0.04539126943145729,10.0,0.04207885443263077,0.2637053586641239,,,,,
336312,33,Manufacturing - metals/machinery,11,0.07150943328488385,6,2,0.026318278665781816,11,0.19981682524743635,0.07120456533070754,1,1,0.026139048041924375,10,0.19544183292433773,0.04826681851717078,10.0,0.02293774681353676,0.1437493209349332,,,,,
336320,33,Manufacturing - metals/machinery,13,0.024946008930391523,12,4,0.012976454023548337,12,0.06970594057439852,0.015330211463009244,3,1,0.007570830422027079,13,0.042078265818106184,0.03281736290356935,10.0,0.0,0.0,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Motor Vehicle Electrical and Electronic Equipment Manufacturing
336321,33,Manufacturing - metals/machinery,11,0.03699542301022281,1,1,0.018513452289929212,10,0.10337528400118524,0.05232484172966834,1,1,0.027039397130954584,10,0.14362088902060904,0.027563629472334362,10.0,0.024761212257333975,0.15517685657847227,,,,,
336322,33,Manufacturing - metals/machinery,11,0.08167410305956553,1,1,0.0408347094992489,10,0.2282196799585617,0.09700352177901106,1,1,0.04936065434027427,10,0.26625464264199095,0.04135924638179405,10.0,0.05564427539721701,0.3487189420691413,,,,,
336330,33,Manufacturing - metals/machinery,24,0.035387386098393855,6,2,0.017858453079908965,24,0.09888199107684774,0.029831451678992628,6,2,0.012428155990826615,24,0.0818811766894076,0.035131015844259095,10.0,0.0,0.0,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
336340,33,Manufacturing - metals/machinery,24,0.024579626630676057,6,2,0.012960344452052514,24,0.06868216868035563,0.0381286584771926,1,1,0.0197059024201489,23,0.10465529654058435,0.03579034018412653,10.0,0.0023383182930660704,0.014654083920728034,Motor Vehicle Brake System Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Motor Vehicle Brake System Manufacturing
336350,33,Manufacturing - metals/machinery,24,0.05718024913018536,6,2,0.02539484319665619,24,0.1597771835574921,0.05162431471078413,6,2,0.019964546107573842,24,0.14169808696504047,0.04408739825681263,10.0,0.007536916453971504,0.04723334994535478,Motor Vehicle Transmission and Power Train Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Motor Vehicle Transmission and Power Train Parts Manufacturing
336360,33,Manufacturing - metals/machinery,24,0.07494951402279341,6,2,0.03296840540860086,24,0.209429347401059,0.0693935796033922,6,2,0.02753810831951851,24,0.19047105094845668,0.0470080767163591,10.0,0.022385502887033094,0.14028844528438786,Motor Vehicle Seating and Interior Trim Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Motor Vehicle Seating and Interior Trim Manufacturing
336370,33,Manufacturing - metals/machinery,24,0.061171791451918006,6,2,0.02790037854572171,24,0.17093063951332327,0.055615857032516786,6,2,0.02247008145663936,24,0.15265404665570464,0.03976291228816559,10.0,0.015852944744351193,0.0993493415174778,Motor Vehicle Metal Stamping,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Motor Vehicle Metal Stamping
336390,33,Manufacturing - metals/machinery,13,0.04318617198340512,6,2,0.021146429663549463,13,0.12067392208152092,0.03816588411629207,3,1,0.019676755316305968,13,0.10475747323534529,0.05750336464362301,10.0,0.0,0.0,Other Motor Vehicle Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Manufacturing
336391,33,Manufacturing - metals/machinery,11,0.08291621753550349,1,1,0.03974241878163946,10,0.23169048597358116,0.09824563625494902,1,1,0.04826836362266483,10,0.26966399046613215,0.05549993762658345,10.0,0.04274569862836557,0.2678844265161462,,,,,
336399,33,Manufacturing - metals/machinery,11,0.05046954581706274,6,2,0.01777767774514288,11,0.14102565149229443,0.05705407775959241,1,1,0.02448784701799143,10,0.15660166565659212,0.03085060854111584,10.0,0.02620346921847657,0.1642153842273857,,,,,
336411,33,Manufacturing - metals/machinery,24,0.010117370503329207,7,3,0.004712531405249164,24,0.028270687669603493,0.01443634104821816,2,1,0.005877171332913662,24,0.039624776053057836,0.021605421945666354,10.0,0.0,0.0,Aircraft Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing
336412,33,Manufacturing - metals/machinery,24,0.00866671533021538,6,2,0.00421098476253431,24,0.024217162170868365,0.015724621583663327,1,1,0.009378223788874564,23,0.04316084018038938,0.022589627441242148,10.0,0.0,0.0,Aircraft Engine and Engine Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing
336413,33,Manufacturing - metals/machinery,24,0.005585657313943596,6,2,0.0032982648888372074,24,0.015607847246473185,0.013862786673195574,1,1,0.0085746931888311,23,0.03805048769365899,0.021123206811560085,10.0,0.0,0.0,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing
336414,33,Manufacturing - metals/machinery,24,0.020865944869711724,2,1,0.00995045114116295,24,0.058305130779650265,0.01664862330502806,2,1,0.01144517952302362,24,0.04569703416191329,0.020089365837372912,10.0,0.0,0.0,Guided Missile and Space Vehicle Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing
336415,33,Manufacturing - metals/machinery,24,0.011950608746998288,6,2,0.006597428608077789,24,0.03339325442681446,0.006115359540360873,1,1,0.0031727647021048723,23,0.01678539953173517,0.029385798358688226,10.0,0.0,0.0,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing
336419,33,Manufacturing - metals/machinery,24,0.01919662641808309,6,2,0.0057408632054906554,24,0.05364060054903649,0.01978447195658813,1,1,0.007731226703086686,23,0.05430429137060108,0.02606352362938787,10.0,0.0,0.0,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Aerospace Product and Parts Manufacturing,Aerospace Product and Parts Manufacturing
336510,33,Manufacturing - metals/machinery,24,0.013043196804707719,6,2,0.007983646716531493,24,0.036446242920304746,0.02202668899499544,1,1,0.011978971026994113,23,0.06045871427544139,0.03843379356358198,10.0,0.0,0.0,Railroad Rolling Stock Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Railroad Rolling Stock Manufacturing,Railroad Rolling Stock Manufacturing
336611,33,Manufacturing - metals/machinery,24,0.009414910410820857,12,4,0.005738282330877316,23,0.026307822924348828,0.009505448508068535,1,1,0.004849316761081831,23,0.02609049392488393,0.018238115214582573,10.0,0.0,0.0,Ship Building and Repairing,Manufacturing,Transportation Equipment Manufacturing,Ship and Boat Building,Ship and Boat Building
336612,33,Manufacturing - metals/machinery,24,0.020989571460414115,3,1,0.008871828581673047,24,0.058650577131768654,0.01671291999891071,1,1,0.008145790640039204,23,0.04587351531371917,0.05181087240710751,10.0,0.0,0.0,Boat Building,Manufacturing,Transportation Equipment Manufacturing,Ship and Boat Building,Ship and Boat Building
336991,33,Manufacturing - metals/machinery,24,0.022603268735087674,6,2,0.01320999565150209,24,0.0631596866509441,0.033517683381279695,1,1,0.019021397383612366,23,0.09199912175560813,0.0402109420410276,10.0,0.0,0.0,"Motorcycle, Bicycle, and Parts Manufacturing",Manufacturing,Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing
336992,33,Manufacturing - metals/machinery,24,0.02460057536448415,6,2,0.008167161623942367,24,0.06874070514596865,0.020975538690209676,9,3,0.004667762279986767,24,0.057573523679976736,0.03417253247201185,10.0,0.0,0.0,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",Manufacturing,Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing
336999,33,Manufacturing - metals/machinery,24,0.028552869105710373,6,2,0.011898607311238346,24,0.07978448988232562,0.01785144924336756,6,2,0.0064683102221559955,24,0.04899854306076233,0.028399863487363418,10.0,0.0,0.0,All Other Transportation Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing,Other Transportation Equipment Manufacturing
337110,33,Manufacturing - metals/machinery,24,0.011315689423176109,6,2,0.004860198993298023,24,0.03161911697743805,0.015376561037784054,1,1,0.008387689267829715,23,0.04220548583282265,0.027013342727375454,10.0,0.0,0.0,Wood Kitchen Cabinet and Countertop Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Wood Kitchen Cabinet and Countertop Manufacturing
337121,33,Manufacturing - metals/machinery,24,0.031609907460949535,3,1,0.0140438089842667,24,0.08832668733437365,0.04276839547733779,1,1,0.022028125590259906,23,0.11739041681529769,0.03896971843780546,10.0,0.003798677039532329,0.023806054244248517,Upholstered Household Furniture Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Household and Institutional Furniture Manufacturing
337122,33,Manufacturing - metals/machinery,24,0.045580305080047206,1,1,0.022960680734088655,23,0.12736378176318003,0.060909723799492735,1,1,0.03148662557511403,23,0.16718461810698235,0.02936660938504712,10.0,0.031543114414445614,0.19767858256127982,Nonupholstered Wood Household Furniture Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Household and Institutional Furniture Manufacturing
337124,33,Manufacturing - metals/machinery,22,0.033804936704040965,1,1,0.013540234426856859,21,0.09446019664261379,0.04913435542348649,1,1,0.02206617926788223,21,0.13486366272895065,0.03728571680321356,10.0,0.011848638620272925,0.07425462359112316,,,,,
337125,33,Manufacturing - metals/machinery,22,0.013880304112732677,6,2,0.007470239410185522,22,0.03878534864380561,0.023448727842898677,1,1,0.014184747491568676,21,0.06436191735846006,0.031547524294425894,10.0,0.0,0.0,,,,,
337126,33,Manufacturing - metals/machinery,2,,,,,,,,,,,,,,,,,Household Furniture (except Wood and Upholstered) Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Household and Institutional Furniture Manufacturing
337127,33,Manufacturing - metals/machinery,24,0.02046538735386673,6,2,0.011751906199412326,24,0.05718586402744031,0.02843625547321125,1,1,0.015754847379230604,23,0.07805165111783026,0.026416136055984474,10.0,0.0020201194172267747,0.01265995290620468,Institutional Furniture Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Household and Institutional Furniture Manufacturing
337129,33,Manufacturing - metals/machinery,11,0.060672398947699824,1,1,0.029501947339035484,10,0.16953520089548796,0.07600181766714535,1,1,0.038027892180060856,10,0.20860930028095154,0.03784851967676349,10.0,0.03815329799038186,0.23910415971235885,,,,,
337211,33,Manufacturing - metals/machinery,24,0.027488423304685483,1,1,0.01704245370327516,23,0.0768101385158225,0.04281784202413101,1,1,0.02556839854430053,23,0.11752613737889024,0.0269692938469231,10.0,0.015848548177207912,0.09932178852605153,Wood Office Furniture Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing
337212,33,Manufacturing - metals/machinery,24,0.015816392741992126,3,1,0.006460630392426128,24,0.04419530737967021,0.015735299776928946,1,1,0.009514334418499424,23,0.043190149616581575,0.023136083818080022,10.0,0.0,0.0,Custom Architectural Woodwork and Millwork Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing
337214,33,Manufacturing - metals/machinery,24,0.034206593326963464,1,1,0.0193504164860971,23,0.09558253459923337,0.049536012046408985,1,1,0.02787636132712247,23,0.1359661272440499,0.026140629767442625,10.0,0.02339538227896636,0.14661729170494903,Office Furniture (except Wood) Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing
337215,33,Manufacturing - metals/machinery,24,0.027188762127678887,1,1,0.013541595993755538,23,0.07597280360364629,0.042518180847124415,1,1,0.022067540834780908,23,0.11670362930769532,0.023056529144396577,10.0,0.019461651702727838,0.12196486600367844,"Showcase, Partition, Shelving, and Locker Manufacturing",Manufacturing,Furniture and Related Product Manufacturing,Office Furniture (including Fixtures) Manufacturing,Office Furniture (including Fixtures) Manufacturing
337910,33,Manufacturing - metals/machinery,24,0.016045591780193814,3,1,0.008340793036853797,24,0.044835751892504966,0.029817642520633788,1,1,0.015309369898873618,23,0.08184327340036625,0.033161004838713634,10.0,0.0,0.0,Mattress Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Other Furniture Related Product Manufacturing,Mattress Manufacturing
337920,33,Manufacturing - metals/machinery,24,0.03293102858262115,1,1,0.016620735293778697,23,0.0920182594273601,0.048260447302066675,1,1,0.02514668013480407,23,0.13246496533834815,0.023440333121554826,10.0,0.02482011418051185,0.155545990980705,Blind and Shade Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Other Furniture Related Product Manufacturing,Blind and Shade Manufacturing
339111,33,Manufacturing - metals/machinery,7,0.009254906256362478,6,2,0.0036972715439165566,7,0.025860727755199556,0.020820546412950936,1,1,0.01210858108328056,6,0.057148101874283874,0.02223730646149438,10.0,0.0,0.0,,,,,
339112,33,Manufacturing - metals/machinery,24,0.016544927239710017,12,4,0.009081284745296033,23,0.04623103111191235,0.005651805752548417,12,4,0.0022778108668758783,23,0.015513040076575136,0.01575404333314297,10.0,0.0,0.0,Surgical and Medical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing
339113,33,Manufacturing - metals/machinery,24,0.006703670740899571,12,4,0.004205451514210426,23,0.018731881143768423,0.009894032847624063,1,1,0.0060279165469336645,23,0.027157077720679865,0.01506705594901923,10.0,0.0,0.0,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing
339114,33,Manufacturing - metals/machinery,24,0.0115930768087784,12,4,0.006786093764667347,23,0.032394212852326666,0.007739303405969148,1,1,0.00371896179691432,23,0.021242790208675935,0.022752998190934813,10.0,0.0,0.0,Dental Equipment and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing
339115,33,Manufacturing - metals/machinery,24,0.010446610048908353,3,1,0.00626875705750166,24,0.029190672596367557,0.02428397313100842,1,1,0.013495755879715146,23,0.06665449325287656,0.02093774255349365,10.0,0.0033462305775147708,0.02097060261060967,Ophthalmic Goods Manufacturing,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing
339116,33,Manufacturing - metals/machinery,24,0.025728239175315158,3,1,0.011514824988433231,24,0.07189170484315557,0.020810620365127583,3,1,0.010147819698115216,24,0.057120856922063735,0.03429932694905645,10.0,0.0,0.0,Dental Laboratories,Manufacturing,Miscellaneous Manufacturing,Medical Equipment and Supplies Manufacturing,Medical Equipment and Supplies Manufacturing
339910,33,Manufacturing - metals/machinery,13,0.03838392932856561,12,4,0.014302862742952857,12,0.10725514867948516,0.03258489944033787,3,1,0.012054446374594676,13,0.08943882239427721,0.053852353914745785,10.0,0.0,0.0,Jewelry and Silverware Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Jewelry and Silverware Manufacturing
339911,33,Manufacturing - metals/machinery,11,0.04537917617900333,1,1,0.01775404745253515,10,0.12680177285574,0.053779483689709834,1,1,0.02627999229356052,10,0.1476135809161181,0.025304330433727724,10.0,0.02847515325598211,0.17845187573741636,,,,,
339912,33,Manufacturing - metals/machinery,11,0.05952781049365301,1,1,0.023693013132159723,10,0.16633690913737315,0.0679281180043595,1,1,0.032218957973185094,10,0.18644866137743762,0.03845362739744559,10.0,0.029474490606913907,0.18471465589403502,,,,,
339913,33,Manufacturing - metals/machinery,11,0.11176296028838603,6,2,0.034703458788205806,11,0.3122961388340539,0.10657629693457582,8,3,0.029642432764714476,11,0.2925299343158703,0.04414304824942454,10.0,0.06243324868515128,0.391264982354581,,,,,
339914,33,Manufacturing - metals/machinery,11,0.05184509686648839,6,2,0.019742573010897414,11,0.14486931562213048,0.054983767230133256,1,1,0.023006880704861156,10,0.15091909063179162,0.03405304855820927,10.0,0.020930718671923983,0.13117141017502046,,,,,
339920,33,Manufacturing - metals/machinery,24,0.015746603572689838,6,2,0.008524697552722,24,0.044000297440336976,0.02552119372708328,1,1,0.013217494790441257,23,0.07005040838704749,0.02393012644609191,10.0,0.0015910672809913706,0.009971111943276116,Sporting and Athletic Goods Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Sporting and Athletic Goods Manufacturing
339930,33,Manufacturing - metals/machinery,13,0.052966873620965624,12,4,0.027517704201283345,12,0.14800386528109688,0.037637454901520095,12,4,0.020714230322863188,12,0.10330704412555246,0.025533426150992293,10.0,0.012104028750527802,0.07585513640940734,"Doll, Toy, and Game Manufacturing",Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,"Doll, Toy, and Game Manufacturing"
339931,33,Manufacturing - metals/machinery,11,0.0882590367040023,2,1,0.05501053185587401,11,0.24661977732829607,0.0840603331551008,2,1,0.05650526023773468,11,0.23072826175905717,0.0501369207596072,10.0,0.033923412395493596,0.21259575037117603,,,,,
339932,33,Manufacturing - metals/machinery,11,0.0355989549410929,1,1,0.01523132403930395,10,0.09947317202357654,0.05092837366053842,1,1,0.02375726888032932,10,0.13978787244669338,0.02900063785050176,10.0,0.021927735810036663,0.13741964971350937,,,,,
339940,33,Manufacturing - metals/machinery,13,0.018291862043122747,3,1,0.008666007927360097,13,0.05111244256068655,0.015683207105068403,1,1,0.009607966509175312,12,0.043047165985924396,0.02896577126629027,10.0,0.0,0.0,Office Supplies (except Paper) Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Office Supplies (except Paper) Manufacturing
339941,33,Manufacturing - metals/machinery,11,0.045331842418075766,1,1,0.022623550121254866,10,0.12666950944095545,0.060661261137521294,1,1,0.031149494962280238,10,0.1665026393905416,0.029911726887210575,10.0,0.03074953425031072,0.19270526889498277,,,,,
339942,33,Manufacturing - metals/machinery,11,0.056167589448194354,1,1,0.026235839248693126,10,0.15694753670648995,0.07149700816763987,1,1,0.0347617840897185,10,0.19624452814212595,0.04729245665299488,10.0,0.024204551514644998,0.15168830103711228,,,,,
339943,33,Manufacturing - metals/machinery,11,0.04525080100089125,1,1,0.02356797213209567,10,0.12644305765758232,0.060580219720336774,1,1,0.03209391697312104,10,0.1662801974299206,0.02898037352262251,10.0,0.03159984619771426,0.1980341168422443,,,,,
339944,33,Manufacturing - metals/machinery,11,0.07221072427043795,1,1,0.04051583637685256,10,0.20177642318956812,0.08754014298988348,1,1,0.04904178121787793,10,0.24027962141105924,0.04383164744838057,10.0,0.04370849554150291,0.27391821019973217,,,,,
339950,33,Manufacturing - metals/machinery,24,0.012065034653916704,6,2,0.0048801885254702165,24,0.03371299156352772,0.014643776291767807,1,1,0.008768193258765319,23,0.040194142975307205,0.019761210776630313,10.0,0.0,0.0,Sign Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,Sign Manufacturing
339991,33,Manufacturing - metals/machinery,24,0.01752012818118412,1,1,0.009483125181013801,23,0.04895600804366014,0.03284954690062965,1,1,0.01800907002203917,23,0.09016522504104528,0.020897009464222054,10.0,0.011952537436407593,0.07490575050374947,"Gasket, Packing, and Sealing Device Manufacturing",Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing
339992,33,Manufacturing - metals/machinery,24,0.01556380271738222,3,1,0.008651407253292784,24,0.043489502082547364,0.020685119923404674,1,1,0.011163700941350451,23,0.05677638411685497,0.025496687428748534,10.0,0.0,0.0,Musical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing
339993,33,Manufacturing - metals/machinery,24,0.014261126275054228,3,1,0.007440258967308706,24,0.039849469445264143,0.02065063745927464,1,1,0.012120631041393475,23,0.05668173687110575,0.02198149848252775,10.0,0.0,0.0,"Fastener, Button, Needle, and Pin Manufacturing",Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing
339994,33,Manufacturing - metals/machinery,24,0.016900051863051054,1,1,0.007248692562888012,23,0.04722334599323022,0.03222947058249658,1,1,0.015774637403913383,23,0.08846324355143091,0.021734420463069937,10.0,0.010495050119426644,0.0657717752362378,"Broom, Brush, and Mop Manufacturing",Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing
339995,33,Manufacturing - metals/machinery,24,0.02073234600421342,1,1,0.011185308508703714,23,0.05793181917677153,0.03606176472365895,1,1,0.019711253349729084,23,0.09898209986036711,0.023954518397066492,10.0,0.012107246326592457,0.0758753007428142,Burial Casket Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing
339999,33,Manufacturing - metals/machinery,24,0.044760914334331034,11,4,0.020544132755280376,24,0.1250741809381551,0.03791268887850534,11,4,0.022221852140480055,24,0.10406250457524714,0.03243870750324035,10.0,0.0054739813752649885,0.03430507416013652,All Other Miscellaneous Manufacturing,Manufacturing,Miscellaneous Manufacturing,Other Miscellaneous Manufacturing,All Other Miscellaneous Manufacturing
423110,42,Wholesale trade,24,0.011853424330562337,12,4,0.005965826698807143,23,0.03312169470855473,0.007467496539583729,1,1,0.002638347209270177,23,0.020496736470112104,0.020060880858917513,10.0,0.0,0.0,Automobile and Other Motor Vehicle Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Automobile and Other Motor Vehicle Merchant Wholesalers
423120,42,Wholesale trade,24,0.007742287750484902,6,2,0.003876041657347761,24,0.021634059835026444,0.008712408492808087,1,1,0.004659698747888231,23,0.023913762791915344,0.01745955926853342,10.0,0.0,0.0,Motor Vehicle Supplies and New Parts Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Motor Vehicle Supplies and New Parts Merchant Wholesalers
423130,42,Wholesale trade,24,0.02983964439544954,12,4,0.015470227934202854,23,0.083380090370141,0.014510225676004013,12,4,0.008666754055782698,23,0.03982757410417061,0.017004944978557444,10.0,0.0,0.0,Tire and Tube Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Tire and Tube Merchant Wholesalers
423140,42,Wholesale trade,24,0.007371415678191712,3,1,0.004380492915550857,24,0.02059774229404786,0.015163765562278768,1,1,0.007914415480513788,23,0.041621406180379024,0.016042190875165285,10.0,0.0,0.0,Motor Vehicle Parts (Used) Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,Motor Vehicle Parts (Used) Merchant Wholesalers
423210,42,Wholesale trade,24,0.009431446187195117,3,1,0.004228727663949143,24,0.02635402838545132,0.00779708489320584,1,1,0.00514566654153765,23,0.021401388463186496,0.02262379570284784,10.0,0.0,0.0,Furniture Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods",Furniture and Home Furnishing Merchant Wholesalers,Furniture Merchant Wholesalers
